,title
5186,Metallica: Some Kind of Monster (2004)
5187,Meteor (1979)
5188,"Meteor Man, The (1993)"
5189,Metro (1997)
5190,Metroland (1997)
5191,Metropolis (1927)
5192,Metropolis (2001)
5193,Metropolitan (1990)
5194,"Mexican, The (2001)"
5195,Miami Blues (1990)
5196,Miami Connection (1987)
5197,Miami Rhapsody (1995)
5198,Miami Vice (2006)
5199,Michael (1996)
5200,Michael Clayton (2007)
5201,Michael Collins (1996)
5202,Michael Jackson's This Is It (2009)
5203,Michael Jackson's Thriller (1983)
5204,Michael Jordan to the Max (2000)
5205,Mickey Blue Eyes (1999)
5206,Micmacs (Micmacs à tire-larigot) (2009)
5207,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
5208,Middle Men (2009)
5209,"Midnight Clear, A (1992)"
5210,Midnight Cowboy (1969)
5211,Midnight Express (1978)
5212,Midnight Run (1988)
5213,Midnight Special (2015)
5214,Midnight in Paris (2011)
5215,Midnight in the Garden of Good and Evil (1997)
5216,"Midsummer Night's Sex Comedy, A (1982)"
5217,Mifune's Last Song (Mifunes sidste sang) (1999)
5218,Mighty Aphrodite (1995)
5219,"Mighty Ducks, The (1992)"
5220,Mighty Joe Young (1949)
5221,Mighty Joe Young (1998)
5222,Mighty Morphin Power Rangers: The Movie (1995)
5223,"Mighty Wind, A (2003)"
5224,"Mighty, The (1998)"
5225,Mike & Dave Need Wedding Dates (2016)
5226,Mike's Murder (1984)
5227,Mike's New Car (2002)
5228,Milagro Beanfield War (1988)
5229,Mildred Pierce (1945)
5230,Mildred Pierce (2011)
5231,Miles Ahead (2016)
5232,Milk (2008)
5233,Milk Money (1994)
5234,Millennium (1989)
5235,Millennium Actress (Sennen joyû) (2001)
5236,Miller's Crossing (1990)
5237,Million Dollar Arm (2014)
5238,Million Dollar Baby (2004)
5239,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)"
5240,"Million Dollar Hotel, The (2001)"
5241,Millions (2004)
5242,Mimic (1997)
5243,Mina Tannenbaum (1994)
5244,Mind Game (2004)
5245,Mindhunters (2004)
5246,Mindwalk (1990)
5247,Minions (2015)
5248,Ministry of Fear (1944)
5249,Minority Report (2002)
5250,"Minus Man, The (1999)"
5251,Miracle (2004)
5252,Miracle Mile (1989)
5253,"Miracle Worker, The (1962)"
5254,Miracle on 34th Street (1947)
5255,Miracle on 34th Street (1994)
5256,Mirage (1995)
5257,"Mirror Crack'd, The (1980)"
5258,"Mirror Has Two Faces, The (1996)"
5259,Mirror Mirror (2012)
5260,"Mirror, The (Zerkalo) (1975)"
5261,MirrorMask (2005)
5262,Misery (1990)
5263,"Misfits, The (1961)"
5264,Miss Congeniality (2000)
5265,Miss Congeniality 2: Armed and Fabulous (2005)
5266,Miss Firecracker (1989)
5267,Miss Julie (1999)
5268,Miss Meadows (2014)
5269,Miss Potter (2006)
5270,Miss Violence (2013)
5271,Missing (1982)
5272,Missing in Action (1984)
5273,"Missing, The (2003)"
5274,Mission to Mars (2000)
5275,Mission to Mir (1997)
5276,"Mission, The (1986)"
5277,Mission: Impossible (1996)
5278,Mission: Impossible - Ghost Protocol (2011)
5279,Mission: Impossible - Rogue Nation (2015)
5280,Mission: Impossible II (2000)
5281,Mission: Impossible III (2006)
5282,Mississippi Burning (1988)
5283,Mississippi Masala (1991)
5284,"Mist, The (2007)"
5285,Mistaken for Strangers (2013)
5286,Mister Lonely (2007)
5287,Mister Roberts (1955)
5288,"Misérables, Les (1995)"
5289,"Misérables, Les (1998)"
5290,"Misérables, Les (2012)"
5291,Mitchell (1975)
5292,Mixed Nuts (1994)
5293,Mo' Better Blues (1990)
5294,"Mod Squad, The (1999)"
5295,Modern Problems (1981)
5296,Modern Times (1936)
5297,"Moderns, The (1988)"
5298,Mogambo (1953)
5299,Mohenjo Daro (2016)
5300,Moll Flanders (1996)
5301,Mommie Dearest (1981)
5302,Mon Oncle (My Uncle) (1958)
5303,Mon Oncle Antoine (1971)
5304,Mon oncle d'Amérique (1980)
5305,Mona Lisa (1986)
5306,Mona Lisa Smile (2003)
5307,"Mondays in the Sun (Lunes al sol, Los) (2002)"
5308,Mondo Hollywood (1967)
5309,Money Monster (2016)
5310,"Money Pit, The (1986)"
5311,Money Talks (1997)
5312,Money Train (1995)
5313,Moneyball (2011)
5314,Mongol (2007)
5315,Monkey Business (1931)
5316,Monkey Shines (1988)
5317,Monkeybone (2001)
5318,Monsieur Hire (1989)
5319,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
5320,Monsieur Verdoux (1947)
5321,Monsignor (1982)
5322,Monsoon Wedding (2001)
5323,Monster (2003)
5324,Monster House (2006)
5325,"Monster Squad, The (1987)"
5326,Monster in a Box (1992)
5327,Monster's Ball (2001)
5328,Monster-in-Law (2005)
5329,Monsters (2010)
5330,Monsters University (2013)
5331,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009)
5332,Monsters vs. Aliens (2009)
5333,"Monsters, Inc. (2001)"
5334,Monterey Pop (1968)
5335,"Month by the Lake, A (1995)"
5336,"Month in the Country, A (1987)"
5337,Monty Python Live at the Hollywood Bowl (1982)
5338,Monty Python and the Holy Grail (1975)
5339,Monty Python's And Now for Something Completely Different (1971)
5340,Monty Python's Life of Brian (1979)
5341,Monty Python's The Meaning of Life (1983)
5342,"Monuments Men, The (2014)"
5343,Mood Indigo (L'écume des jours) (2013)
5344,Moon (2009)
5345,Moon Over Parador (1988)
5346,Moonlight Mile (2002)
5347,Moonlighting (1982)
5348,Moonraker (1979)
5349,Moonrise Kingdom (2012)
5350,Moonstruck (1987)
5351,More (1998)
5352,Morgan! (1966)
5353,"Morning After, The (1986)"
5354,Morning Glory (2010)
5355,Morons From Outer Space (1985)
5356,"Mortal Instruments: City of Bones, The (2013)"
5357,Mortal Kombat (1995)
5358,Mortal Kombat: Annihilation (1997)
5359,Mortal Thoughts (1991)
5360,Moscow on the Hudson (1984)
5361,"Mosquito Coast, The (1986)"
5362,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)"
5363,"Most Hated Family in America, The (2007)"
5364,Mostly Martha (Bella Martha) (2001)
5365,Motel Hell (1980)
5366,Mother (1996)
5367,Mother (Madeo) (2009)
5368,Mother Night (1996)
5369,"Mother and the Whore, The (Maman et la putain, La) (1973)"
5370,Mother's Day (2016)
5371,"Mothman Prophecies, The (2002)"
5372,Mothra (Mosura) (1961)
5373,Motorama (1991)
5374,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
5375,Moulin Rouge (2001)
5376,Mouse Hunt (1997)
5377,"Mouse That Roared, The (1959)"
5378,Movie 43 (2013)
5379,Mozart and the Whale (2005)
5380,Mr. & Mrs. Bridge (1990)
5381,Mr. & Mrs. Smith (1941)
5382,Mr. & Mrs. Smith (2005)
5383,Mr. 3000 (2004)
5384,Mr. Bean's Holiday (2007)
5385,Mr. Blandings Builds His Dream House (1948)
5386,Mr. Brooks (2007)
5387,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)"
5388,Mr. Deeds (2002)
5389,Mr. Deeds Goes to Town (1936)
5390,Mr. Destiny (1990)
5391,Mr. Holland's Opus (1995)
5392,Mr. Jones (1993)
5393,Mr. Magoo (1997)
5394,Mr. Magorium's Wonder Emporium (2007)
5395,Mr. Mom (1983)
5396,Mr. Nice Guy (Yat goh ho yan) (1997)
5397,Mr. Nobody (2009)
5398,Mr. Peabody & Sherman (2014)
5399,Mr. Popper's Penguins (2011)
5400,Mr. Saturday Night (1992)
5401,Mr. Skeffington (1944)
5402,Mr. Smith Goes to Washington (1939)
5403,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996)
5404,Mr. Warmth: The Don Rickles Project (2007)
5405,Mr. Wonderful (1993)
5406,Mr. Wrong (1996)
5407,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
5408,Mrs. Dalloway (1997)
5409,Mrs. Doubtfire (1993)
5410,Mrs. Miniver (1942)
5411,Mrs. Palfrey at the Claremont (2005)
5412,Mrs. Parker and the Vicious Circle (1994)
5413,Mrs. Soffel (1984)
5414,Mrs. Winterbourne (1996)
5415,Much Ado About Nothing (1993)
5416,Muck (2015)
5417,Mud (2012)
5418,Mulan (1998)
5419,Mulan II (2004)
5420,Mulholland Drive (2001)
5421,Mulholland Falls (1996)
5422,Multiplicity (1996)
5423,Mumford (1999)
5424,"Mummy Returns, The (2001)"
5425,"Mummy's Curse, The (1944)"
5426,"Mummy's Ghost, The (1944)"
5427,"Mummy's Hand, The (1940)"
5428,"Mummy's Tomb, The (1942)"
5429,"Mummy, The (1932)"
5430,"Mummy, The (1959)"
5431,"Mummy, The (1999)"
5432,"Mummy: Tomb of the Dragon Emperor, The (2008)"
5433,Munchies (1987)
5434,Munich (2005)
5435,"Muppet Christmas Carol, The (1992)"
5436,"Muppet Movie, The (1979)"
5437,Muppet Treasure Island (1996)
5438,Muppets From Space (1999)
5439,Muppets Most Wanted (2014)
5440,"Muppets Take Manhattan, The (1984)"
5441,"Muppets, The (2011)"
5442,Murder Party (2007)
5443,Murder at 1600 (1997)
5444,Murder by Death (1976)
5445,Murder by Numbers (2002)
5446,Murder in the First (1995)
5447,Murder on a Sunday Morning (Un coupable idéal) (2001)
5448,Murder on the Orient Express (1974)
5449,Murder! (1930)
5450,"Murder, My Sweet (1944)"
5451,Murderball (2005)
5452,Muriel's Wedding (1994)
5453,Murmur of the Heart (Le souffle au coeur) (1971)
5454,Murphy's Romance (1985)
5455,Murphy's War (1971)
5456,Musa the Warrior (Musa) (2001)
5457,Muscle Shoals (2013)
5458,"Muse, The (1999)"
5459,Music Box (1989)
5460,Music From Another Room (1998)
5461,"Music Man, The (1962)"
5462,Music and Lyrics (2007)
5463,Music of the Heart (1999)
5464,"Musketeer, The (2001)"
5465,Must Love Dogs (2005)
5466,Mutant Chronicles (2008)
5467,Mute Witness (1994)
5468,Mutiny on the Bounty (1935)
5469,Mutiny on the Bounty (1962)
5470,My Architect: A Son's Journey (2003)
5471,My Beautiful Laundrette (1985)
5472,My Best Fiend (Mein liebster Feind) (1999)
5473,My Best Friend (Mon meilleur ami) (2006)
5474,My Best Friend's Wedding (1997)
5475,My Big Fat Greek Wedding (2002)
5476,My Bloody Valentine 3-D (2009)
5477,My Blue Heaven (1990)
5478,My Bodyguard (1980)
5479,My Boyfriend's Back (1993)
5480,My Chauffeur (1986)
5481,My Cousin Vinny (1992)
5482,My Crazy Life (Mi vida loca) (1993)
5483,My Darling Clementine (1946)
5484,My Dinner with André (1981)
5485,My Dog Skip (1999)
5486,My Fair Lady (1964)
5487,My Family (1995)
5488,My Father's Glory (La gloire de mon père) (1990)
5489,My Favorite Brunette (1947)
5490,My Favorite Martian (1999)
5491,My Favorite Season (1993)
5492,My Favorite Wife (1940)
5493,My Favorite Year (1982)
5494,My Fellow Americans (1996)
5495,My First Mister (2001)
5496,My Friend Rockefeller (2015)
5497,My Giant (1998)
5498,My Girl (1991)
5499,My Girl 2 (1994)
5500,My Kid Could Paint That (2007)
5501,My Left Foot (1989)
5502,My Life (1993)
5503,My Life Without Me (2003)
5504,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
5505,My Life as a Dog (Mitt liv som hund) (1985)
5506,My Life in Pink (Ma vie en rose) (1997)
5507,My Little Chickadee (1940)
5508,My Man Godfrey (1936)
5509,My Man Godfrey (1957)
5510,"My Mother's Castle (Château de ma mère, Le) (1990)"
5511,My Name Is Bruce (2007)
5512,My Name Is Joe (1998)
5513,My Name Is Nobody (Il Mio nome è Nessuno) (1973)
5514,My Name is Khan (2010)
5515,My Neighbor Totoro (Tonari no Totoro) (1988)
5516,My Night At Maud's (Ma Nuit Chez Maud) (1969)
5517,My Own Private Idaho (1991)
5518,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
5519,My Science Project (1985)
5520,My Side of the Mountain (1969)
5521,My Sister's Keeper (2009)
5522,My Son the Fanatic (1997)
5523,"My Son, My Son, What Have Ye Done (2009)"
5524,My Stepmother Is an Alien (1988)
5525,My Summer of Love (2004)
5526,My Super Ex-Girlfriend (2006)
5527,My Tutor (1983)
5528,My Week with Marilyn (2011)
5529,My Wife is an Actress (Ma Femme est une Actrice) (2001)
5530,My Winnipeg (2007)
5531,Mysterious Island (1961)
5532,Mysterious Skin (2004)
5533,Mystery Date (1991)
5534,Mystery Men (1999)
5535,Mystery Science Theater 3000: The Movie (1996)
5536,Mystery Team (2009)
5537,Mystery Train (1989)
5538,"Mystery, Alaska (1999)"
5539,Mystic Pizza (1988)
5540,Mystic River (2003)
5541,"Myth of Fingerprints, The (1997)"
5542,"Myth of the American Sleepover, The (2010)"
5543,Métisse (Café au Lait) (1993)
5544,Nacho Libre (2006)
5545,Nadine (1987)
5546,Nadja (1994)
5547,Naked (1993)
5548,"Naked Gun 2 1/2: The Smell of Fear, The (1991)"
5549,Naked Gun 33 1/3: The Final Insult (1994)
5550,"Naked Gun: From the Files of Police Squad!, The (1988)"
5551,Naked Lunch (1991)
5552,"Name of the Rose, The (Name der Rose, Der) (1986)"
5553,"Namesake, The (2006)"
5554,Nana (2005)
5555,Nancy Drew (2007)
5556,"Nanny Diaries, The (2007)"
5557,Nanny McPhee (2005)
5558,Nanook of the North (1922)
5559,Naomi and Ely's No Kiss List (2015)
5560,Napoleon Dynamite (2004)
5561,Napoléon (1927)
5562,Naqoyqatsi (2002)
5563,Narc (2002)
5564,Narcopolis (2014)
5565,"Narrow Margin, The (1952)"
5566,Nashville (1975)
5567,Nasty Baby (2015)
5568,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003)
5569,National Lampoon's Senior Trip (1995)
5570,National Lampoon's Vacation (1983)
5571,National Lampoon's Van Wilder (2002)
5572,National Lampoon's Van Wilder: The Rise of Taj (2006)
5573,National Security (2003)
5574,National Treasure (2004)
5575,National Treasure: Book of Secrets (2007)
5576,National Velvet (1944)
5577,Natural Born Killers (1994)
5578,"Natural, The (1984)"
5579,Nature Calls (2012)
5580,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
5581,"Navigator, The (1924)"
5582,"Navigator: A Mediaeval Odyssey, The (1988)"
5583,Navy Seals (1990)
5584,Nazarin (Nazarín) (1959)
5585,Near Dark (1987)
5586,Nebraska (2013)
5587,Necessary Roughness (1991)
5588,Ned Kelly (2003)
5589,Need for Speed (2014)
5590,Needful Things (1993)
5591,"Negotiator, The (1998)"
5592,Neighbors (1981)
5593,Neighbors (2014)
5594,Neighbors 2: Sorority Rising (2016)
5595,Neighbouring Sounds (O som ao redor) (2012)
5596,Neil Young: Heart of Gold (2006)
5597,Nekromantik (1987)
5598,Nell (1994)
5599,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
5600,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
5601,"Net, The (1995)"
5602,Network (1976)
5603,Nevada Smith (1966)
5604,Never Back Down (2008)
5605,Never Been Kissed (1999)
5606,Never Cry Wolf (1983)
5607,Never Give a Sucker an Even Break (1941)
5608,Never Let Me Go (2010)
5609,Never Say Never Again (1983)
5610,"NeverEnding Story II: The Next Chapter, The (1990)"
5611,"NeverEnding Story III, The (1994)"
5612,"NeverEnding Story, The (1984)"
5613,"New Adventures of Pippi Longstocking, The (1988)"
5614,"New Daughter, The (2009)"
5615,"New Guy, The (2002)"
5616,New Jack City (1991)
5617,New Jersey Drive (1995)
5618,New Police Story (Xin jing cha gu shi) (2004)
5619,New Rose Hotel (1998)
5620,"New World, The (2005)"
5621,New Year's Eve (2011)
5622,New York Minute (2004)
5623,"New York Ripper, The (Squartatore di New York, Lo) (1982)"
5624,New York Stories (1989)
5625,"New York, I Love You (2009)"
5626,"New York, New York (1977)"
5627,New in Town (2009)
5628,Newsies (1992)
5629,"Newton Boys, The (1998)"
5630,Next (2007)
5631,"Next Best Thing, The (2000)"
5632,Next Day Air (2009)
5633,Next Friday (2000)
5634,"Next Karate Kid, The (1994)"
5635,Next Stop Wonderland (1998)
5636,"Next Three Days, The (2010)"
5637,Next of Kin (1989)
5638,Niagara (1953)
5639,Nicholas Nickleby (2002)
5640,Nick and Norah's Infinite Playlist (2008)
5641,Nick of Time (1995)
5642,Nico Icon (1995)
5643,Night Falls on Manhattan (1996)
5644,Night Flier (1997)
5645,"Night Listener, The (2006)"
5646,Night Moves (1975)
5647,"Night Porter, The (Portiere di notte, Il) (1974)"
5648,Night Shift (1982)
5649,Night Watch (Nochnoy dozor) (2004)
5650,Night and Fog (Nuit et brouillard) (1955)
5651,Night and the City (1950)
5652,Night and the City (1992)
5653,Night at the Museum (2006)
5654,Night at the Museum: Battle of the Smithsonian (2009)
5655,Night at the Museum: Secret of the Tomb (2014)
5656,"Night at the Opera, A (1935)"
5657,"Night at the Roxbury, A (1998)"
5658,"Night in the Life of Jimmy Reardon, A (1988)"
5659,Night of the Comet (1984)
5660,Night of the Creeps (1986)
5661,Night of the Demons (1988)
5662,"Night of the Generals, The (1967)"
5663,"Night of the Hunter, The (1955)"
5664,"Night of the Iguana, The (1964)"
5665,Night of the Living Dead (1968)
5666,Night of the Living Dead (1990)
5667,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)"
5668,Night on Earth (1991)
5669,"Night to Remember, A (1958)"
5670,Nightbreed (1990)
5671,Nightcap (Merci pour le chocolat) (2000)
5672,Nightcrawler (2014)
5673,Nighthawks (1981)
5674,Nightmare Alley (1947)
5675,"Nightmare Before Christmas, The (1993)"
5676,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)"
5677,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
5678,"Nightmare on Elm Street 4: The Dream Master, A (1988)"
5679,"Nightmare on Elm Street 5: The Dream Child, A (1989)"
5680,"Nightmare on Elm Street, A (1984)"
5681,"Nightmare on Elm Street, A (2010)"
5682,Nightmares (1983)
5683,"Nights of Cabiria (Notti di Cabiria, Le) (1957)"
5684,Nightwatch (1997)
5685,Nightwatching (2007)
5686,Nil By Mouth (1997)
5687,Nim's Island (2008)
5688,Nina Takes a Lover (1994)
5689,"Nine Lives of Fritz the Cat, The (1974)"
5690,Nine Months (1995)
5691,Nine Queens (Nueve reinas) (2000)
5692,Nine to Five (a.k.a. 9 to 5) (1980)
5693,Ninja (2009)
5694,Ninja Assassin (2009)
5695,Ninja Scroll (Jûbei ninpûchô) (1995)
5696,Ninotchka (1939)
5697,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)"
5698,"Ninth Gate, The (1999)"
5699,Nixon (1995)
5700,Nixon by Nixon: In His Own Words (2014)
5701,No Country for Old Men (2007)
5702,No Direction Home: Bob Dylan (2005)
5703,No End in Sight (2007)
5704,No Escape (1994)
5705,No Holds Barred (1989)
5706,No Man's Land (1987)
5707,No Man's Land (2001)
5708,No Mercy (1986)
5709,No No: A Dockumentary (2014)
5710,No Nukes (1980)
5711,No One Lives (2012)
5712,No Reservations (2007)
5713,No Small Affair (1984)
5714,No Strings Attached (2011)
5715,No Way Out (1950)
5716,No Way Out (1987)
5717,"No. 1 Ladies' Detective Agency, The (2008)"
5718,Noah (2014)
5719,Nobody Knows (Dare mo shiranai) (2004)
5720,Nobody's Fool (1994)
5721,Nomads (1986)
5722,"Nomi Song, The (2004)"
5723,Non-Stop (2014)
5724,Norbit (2007)
5725,Norma Rae (1979)
5726,"Normal Heart, The (2014)"
5727,Normal Life (1996)
5728,"Norte, El (1984)"
5729,North (1994)
5730,North Country (2005)
5731,North Dallas Forty (1979)
5732,North Face (Nordwand) (2008)
5733,North Shore (1987)
5734,North by Northwest (1959)
5735,Northanger Abbey (2007)
5736,"Northerners, The (De noorderlingen) (1992)"
5737,Northfork (2003)
5738,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
5739,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979)
5740,Nostalghia (1983)
5741,Not Another Teen Movie (2001)
5742,Not One Less (Yi ge dou bu neng shao) (1999)
5743,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)"
5744,Not Suitable for Children (2012)
5745,Not Without My Daughter (1991)
5746,"Notebook, The (2004)"
5747,Notes on a Scandal (2006)
5748,Nothing But Trouble (1991)
5749,Nothing Sacred (1937)
5750,Nothing in Common (1986)
5751,Nothing to Lose (1994)
5752,Nothing to Lose (1997)
5753,Notorious (1946)
5754,Notting Hill (1999)
5755,Novocaine (2001)
5756,"Now You See Him, Now You Don't (1972)"
5757,Now You See Me (2013)
5758,Now You See Me 2 (2016)
5759,Now and Then (1995)
5760,"Now, Voyager (1942)"
5761,Nowhere (1997)
5762,Nowhere Boy (2009)
5763,Nowhere in Africa (Nirgendwo in Afrika) (2001)
5764,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999)
5765,"Number 23, The (2007)"
5766,Number Seventeen (a.k.a. Number 17) (1932)
5767,Numbskull Emptybrook (Uuno Turhapuro) (1973)
5768,Nuns on the Run (1990)
5769,Nuremberg (2000)
5770,Nurse Betty (2000)
5771,Nuts (1987)
5772,Nutty Professor II: The Klumps (2000)
5773,"Nutty Professor, The (1963)"
5774,"Nutty Professor, The (1996)"
5775,Nymphomaniac: Volume I (2013)
5776,Nymphomaniac: Volume II (2013)
5777,O (2001)
5778,"O Auto da Compadecida (Dog's Will, A) (2000)"
5779,"O Brother, Where Art Thou? (2000)"
5780,O Lucky Man! (1973)
5781,"OH in Ohio, The (2006)"
5782,"Object of My Affection, The (1998)"
5783,Oblivion (2013)
5784,Observe and Report (2009)
5785,Obvious Child (2014)
5786,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)"
5787,Ocean's Eleven (2001)
